---------------------------------0
Run id: cnnlstmmodel_coursera0
Log directory: /tmp/tflearn_logs/0
Training samples: 100000
Validation samples: 7000
--0
Training Step: 1  | time: 1.216s0
| Adam | epoch: 001 | loss: 0.00000 - acc: 0.0000 -- iter: 00064/100000
| Adam | epoch: 017 | loss: 0.28467 - acc: 0.9013 -- iter: 05888/100000
| Adam | epoch: 017 | loss: 0.27808 - acc: 0.9002 -- iter: 05952/100000
| Adam | epoch: 017 | loss: 0.28476 - acc: 0.8961 -- iter: 06016/100000
| Adam | epoch: 017 | loss: 0.27626 - acc: 0.8940 -- iter: 06080/100000
| Adam | epoch: 017 | loss: 0.29191 - acc: 0.8765 -- iter: 06144/100000
| Adam | epoch: 017 | loss: 0.29125 - acc: 0.8717 -- iter: 06208/100000
| Adam | epoch: 017 | loss: 0.29770 - acc: 0.8720 -- iter: 06272/100000
| Adam | epoch: 017 | loss: 0.28857 - acc: 0.8801 -- iter: 06336/100000
| Adam | epoch: 017 | loss: 0.28109 - acc: 0.8827 -- iter: 06400/100000
| Adam | epoch: 017 | loss: 0.27305 - acc: 0.8882 -- iter: 06464/100000
| Adam | epoch: 017 | loss: 0.28263 - acc: 0.8916 -- iter: 06528/100000
| Adam | epoch: 017 | loss: 0.28083 - acc: 0.8977 -- iter: 06592/100000
| Adam | epoch: 017 | loss: 0.26924 - acc: 0.9001 -- iter: 06656/100000
| Adam | epoch: 017 | loss: 0.27734 - acc: 0.8976 -- iter: 06720/100000
| Adam | epoch: 017 | loss: 0.26982 - acc: 0.9000 -- iter: 06784/100000
| Adam | epoch: 017 | loss: 0.28378 - acc: 0.8944 -- iter: 06848/100000
| Adam | epoch: 017 | loss: 0.27854 - acc: 0.8893 -- iter: 06912/100000
| Adam | epoch: 017 | loss: 0.28123 - acc: 0.8848 -- iter: 06976/100000
| Adam | epoch: 017 | loss: 0.30132 - acc: 0.8760 -- iter: 07040/100000
| Adam | epoch: 017 | loss: 0.28945 - acc: 0.8775 -- iter: 07104/100000
| Adam | epoch: 017 | loss: 0.27776 - acc: 0.8819 -- iter: 07168/100000
| Adam | epoch: 017 | loss: 0.28184 - acc: 0.8828 -- iter: 07232/100000
| Adam | epoch: 017 | loss: 0.27521 - acc: 0.8882 -- iter: 07296/100000
| Adam | epoch: 017 | loss: 0.28059 - acc: 0.8885 -- iter: 07360/100000
| Adam | epoch: 017 | loss: 0.29138 - acc: 0.8903 -- iter: 07424/100000
| Adam | epoch: 017 | loss: 0.28697 - acc: 0.8965 -- iter: 07488/100000
| Adam | epoch: 017 | loss: 0.29537 - acc: 0.8928 -- iter: 07552/100000
| Adam | epoch: 017 | loss: 0.29254 - acc: 0.8942 -- iter: 07616/100000
| Adam | epoch: 017 | loss: 0.29533 - acc: 0.8907 -- iter: 07680/100000
| Adam | epoch: 017 | loss: 0.29394 - acc: 0.8844 -- iter: 07744/100000
| Adam | epoch: 017 | loss: 0.30179 - acc: 0.8757 -- iter: 07808/100000
| Adam | epoch: 017 | loss: 0.30085 - acc: 0.8772 -- iter: 07872/100000
| Adam | epoch: 017 | loss: 0.30541 - acc: 0.8707 -- iter: 07936/100000
| Adam | epoch: 017 | loss: 0.29814 - acc: 0.8727 -- iter: 08000/100000
| Adam | epoch: 017 | loss: 0.29658 - acc: 0.8776 -- iter: 08064/100000
| Adam | epoch: 017 | loss: 0.31430 - acc: 0.8742 -- iter: 08128/100000
| Adam | epoch: 017 | loss: 0.32616 - acc: 0.8696 -- iter: 08192/100000
| Adam | epoch: 017 | loss: 0.32382 - acc: 0.8733 -- iter: 08256/100000
| Adam | epoch: 017 | loss: 0.33085 - acc: 0.8656 -- iter: 08320/100000
| Adam | epoch: 017 | loss: 0.32926 - acc: 0.8681 -- iter: 08384/100000
| Adam | epoch: 017 | loss: 0.33142 - acc: 0.8673 -- iter: 08448/100000
| Adam | epoch: 017 | loss: 0.32218 - acc: 0.8727 -- iter: 08512/100000
| Adam | epoch: 017 | loss: 0.32508 - acc: 0.8698 -- iter: 08576/100000
| Adam | epoch: 017 | loss: 0.31560 - acc: 0.8766 -- iter: 08640/100000
| Adam | epoch: 017 | loss: 0.31064 - acc: 0.8733 -- iter: 08704/100000
| Adam | epoch: 017 | loss: 0.30490 - acc: 0.8766 -- iter: 08768/100000
| Adam | epoch: 017 | loss: 0.29346 - acc: 0.8827 -- iter: 08832/100000
| Adam | epoch: 017 | loss: 0.29280 - acc: 0.8850 -- iter: 08896/100000
| Adam | epoch: 017 | loss: 0.29006 - acc: 0.8887 -- iter: 08960/100000
| Adam | epoch: 017 | loss: 0.29179 - acc: 0.8889 -- iter: 09024/100000
| Adam | epoch: 017 | loss: 1.35246 - acc: 0.8110 -- iter: 09088/100000
| Adam | epoch: 017 | loss: 1.25098 - acc: 0.8127 -- iter: 09152/100000
| Adam | epoch: 017 | loss: 1.15627 - acc: 0.8189 -- iter: 09216/100000
| Adam | epoch: 017 | loss: 1.06840 - acc: 0.8214 -- iter: 09280/100000
| Adam | epoch: 017 | loss: 0.99252 - acc: 0.8236 -- iter: 09344/100000
| Adam | epoch: 017 | loss: 0.91582 - acc: 0.8288 -- iter: 09408/100000
| Adam | epoch: 017 | loss: 0.84667 - acc: 0.8334 -- iter: 09472/100000
| Adam | epoch: 017 | loss: 0.81095 - acc: 0.8329 -- iter: 09536/100000
| Adam | epoch: 017 | loss: 0.75836 - acc: 0.8465 -- iter: 09600/100000
| Adam | epoch: 017 | loss: 0.70357 - acc: 0.8587 -- iter: 09664/100000
| Adam | epoch: 017 | loss: 0.66497 - acc: 0.8588 -- iter: 09728/100000
| Adam | epoch: 017 | loss: 0.61314 - acc: 0.8713 -- iter: 09792/100000
| Adam | epoch: 017 | loss: 0.58200 - acc: 0.8764 -- iter: 09856/100000
| Adam | epoch: 017 | loss: 0.55878 - acc: 0.8809 -- iter: 09920/100000
| Adam | epoch: 017 | loss: 0.53356 - acc: 0.8819 -- iter: 09984/100000
| Adam | epoch: 017 | loss: 0.50401 - acc: 0.8843 | val_loss: 3.09069 - val_acc: 0.3714 -- iter: 10000/100000
--0
Training Step: 2670  | total loss: 0
| Adam | epoch: 018 | loss: 0.48093 - acc: 0.8896 -- iter: 00064/100000
| Adam | epoch: 018 | loss: 0.45527 - acc: 0.8913 -- iter: 00128/100000
| Adam | epoch: 018 | loss: 0.44201 - acc: 0.8881 -- iter: 00192/100000
| Adam | epoch: 018 | loss: 0.41822 - acc: 0.8915 -- iter: 00256/100000
| Adam | epoch: 018 | loss: 0.40287 - acc: 0.8883 -- iter: 00320/100000
| Adam | epoch: 018 | loss: 0.39514 - acc: 0.8823 -- iter: 00384/100000
| Adam | epoch: 018 | loss: 0.38721 - acc: 0.8815 -- iter: 00448/100000
| Adam | epoch: 018 | loss: 0.36421 - acc: 0.8856 -- iter: 00512/100000
| Adam | epoch: 018 | loss: 0.37468 - acc: 0.8751 -- iter: 00576/100000
| Adam | epoch: 018 | loss: 0.35923 - acc: 0.8829 -- iter: 00640/100000
| Adam | epoch: 018 | loss: 0.35009 - acc: 0.8853 -- iter: 00704/100000
| Adam | epoch: 018 | loss: 0.34981 - acc: 0.8874 -- iter: 00768/100000
| Adam | epoch: 018 | loss: 0.34273 - acc: 0.8861 -- iter: 00832/100000
| Adam | epoch: 018 | loss: 0.33718 - acc: 0.8928 -- iter: 00896/100000
| Adam | epoch: 018 | loss: 0.33832 - acc: 0.8879 -- iter: 00960/100000
| Adam | epoch: 018 | loss: 0.33090 - acc: 0.8866 -- iter: 01024/100000
| Adam | epoch: 018 | loss: 0.31738 - acc: 0.8980 -- iter: 01088/100000
| Adam | epoch: 018 | loss: 0.30599 - acc: 0.9019 -- iter: 01152/100000
| Adam | epoch: 018 | loss: 0.30439 - acc: 0.9024 -- iter: 01216/100000
| Adam | epoch: 018 | loss: 0.30815 - acc: 0.8965 -- iter: 01280/100000
| Adam | epoch: 018 | loss: 0.30013 - acc: 0.8975 -- iter: 01344/100000
| Adam | epoch: 018 | loss: 0.30148 - acc: 0.8874 -- iter: 01408/100000
| Adam | epoch: 018 | loss: 0.29891 - acc: 0.8815 -- iter: 01472/100000
| Adam | epoch: 018 | loss: 0.30253 - acc: 0.8761 -- iter: 01536/100000
| Adam | epoch: 018 | loss: 0.29523 - acc: 0.8760 -- iter: 01600/100000
| Adam | epoch: 018 | loss: 0.30492 - acc: 0.8759 -- iter: 01664/100000
| Adam | epoch: 018 | loss: 0.30037 - acc: 0.8821 -- iter: 01728/100000
| Adam | epoch: 018 | loss: 0.30033 - acc: 0.8798 -- iter: 01792/100000
| Adam | epoch: 018 | loss: 0.28995 - acc: 0.8793 -- iter: 01856/100000
| Adam | epoch: 018 | loss: 0.28516 - acc: 0.8789 -- iter: 01920/100000
| Adam | epoch: 018 | loss: 0.28922 - acc: 0.8769 | val_loss: 3.07698 - val_acc: 0.3457 -- iter: 01984/100000
--0
Training Step: 2701  | total loss: 0
| Adam | epoch: 018 | loss: 0.27675 - acc: 0.8799 -- iter: 02048/100000
| Adam | epoch: 018 | loss: 0.27331 - acc: 0.8888 -- iter: 02112/100000
| Adam | epoch: 018 | loss: 0.28043 - acc: 0.8843 -- iter: 02176/100000
| Adam | epoch: 018 | loss: 0.27233 - acc: 0.8927 -- iter: 02240/100000
| Adam | epoch: 018 | loss: 0.26465 - acc: 0.9003 -- iter: 02304/100000
| Adam | epoch: 018 | loss: 0.25397 - acc: 0.9056 -- iter: 02368/100000
| Adam | epoch: 018 | loss: 0.25265 - acc: 0.9119 -- iter: 02432/100000
| Adam | epoch: 018 | loss: 0.25266 - acc: 0.9098 -- iter: 02496/100000
| Adam | epoch: 018 | loss: 0.25221 - acc: 0.9110 -- iter: 02560/100000
| Adam | epoch: 018 | loss: 0.25773 - acc: 0.9105 -- iter: 02624/100000
| Adam | epoch: 018 | loss: 0.26030 - acc: 0.9101 -- iter: 02688/100000
| Adam | epoch: 018 | loss: 0.25397 - acc: 0.9097 -- iter: 02752/100000
| Adam | epoch: 018 | loss: 0.26826 - acc: 0.9031 -- iter: 02816/100000
| Adam | epoch: 018 | loss: 0.26335 - acc: 0.9050 -- iter: 02880/100000
| Adam | epoch: 018 | loss: 0.26406 - acc: 0.9051 -- iter: 02944/100000
| Adam | epoch: 018 | loss: 0.25988 - acc: 0.9068 -- iter: 03008/100000
| Adam | epoch: 018 | loss: 0.25959 - acc: 0.9052 -- iter: 03072/100000
| Adam | epoch: 018 | loss: 0.26128 - acc: 0.9053 -- iter: 03136/100000
| Adam | epoch: 018 | loss: 0.25026 - acc: 0.9101 -- iter: 03200/100000
| Adam | epoch: 018 | loss: 0.26518 - acc: 0.9050 -- iter: 03264/100000
| Adam | epoch: 018 | loss: 0.26246 - acc: 0.9004 -- iter: 03328/100000
| Adam | epoch: 018 | loss: 0.26367 - acc: 0.8995 -- iter: 03392/100000
| Adam | epoch: 018 | loss: 0.25752 - acc: 0.8986 -- iter: 03456/100000
| Adam | epoch: 018 | loss: 0.25935 - acc: 0.8978 -- iter: 03520/100000
| Adam | epoch: 018 | loss: 0.24813 - acc: 0.9002 -- iter: 03584/100000
| Adam | epoch: 018 | loss: 0.24971 - acc: 0.8977 -- iter: 03648/100000
| Adam | epoch: 018 | loss: 0.26295 - acc: 0.8907 -- iter: 03712/100000
| Adam | epoch: 018 | loss: 0.25186 - acc: 0.8938 -- iter: 03776/100000
| Adam | epoch: 018 | loss: 0.23819 - acc: 0.8982 -- iter: 03840/100000
| Adam | epoch: 018 | loss: 0.24434 - acc: 0.8974 -- iter: 03904/100000
| Adam | epoch: 018 | loss: 0.23881 - acc: 0.8952 -- iter: 03968/100000
| Adam | epoch: 018 | loss: 0.23779 - acc: 0.8963 -- iter: 04032/100000
| Adam | epoch: 018 | loss: 0.24711 - acc: 0.8895 -- iter: 04096/100000
| Adam | epoch: 018 | loss: 0.28407 - acc: 0.8771 -- iter: 04160/100000
| Adam | epoch: 018 | loss: 0.27783 - acc: 0.8816 -- iter: 04224/100000
| Adam | epoch: 018 | loss: 0.28361 - acc: 0.8856 -- iter: 04288/100000
| Adam | epoch: 018 | loss: 0.27711 - acc: 0.8908 -- iter: 04352/100000
| Adam | epoch: 018 | loss: 0.27221 - acc: 0.8955 -- iter: 04416/100000
| Adam | epoch: 018 | loss: 0.25991 - acc: 0.9028 -- iter: 04480/100000
| Adam | epoch: 018 | loss: 0.25596 - acc: 0.9016 -- iter: 04544/100000
| Adam | epoch: 018 | loss: 0.25063 - acc: 0.9067 -- iter: 04608/100000
| Adam | epoch: 018 | loss: 0.24782 - acc: 0.9129 -- iter: 04672/100000
| Adam | epoch: 018 | loss: 0.24678 - acc: 0.9123 -- iter: 04736/100000
| Adam | epoch: 018 | loss: 0.25060 - acc: 0.9101 -- iter: 04800/100000
| Adam | epoch: 018 | loss: 0.24856 - acc: 0.9097 -- iter: 04864/100000
| Adam | epoch: 018 | loss: 0.23703 - acc: 0.9125 -- iter: 04928/100000
| Adam | epoch: 018 | loss: 0.24349 - acc: 0.9025 -- iter: 04992/100000
| Adam | epoch: 018 | loss: 0.24316 - acc: 0.9044 -- iter: 05056/100000
| Adam | epoch: 018 | loss: 0.24827 - acc: 0.8968 -- iter: 05120/100000
| Adam | epoch: 018 | loss: 0.25764 - acc: 0.8915 -- iter: 05184/100000
| Adam | epoch: 018 | loss: 0.25943 - acc: 0.8930 -- iter: 05248/100000
| Adam | epoch: 018 | loss: 0.26393 - acc: 0.8959 -- iter: 05312/100000
| Adam | epoch: 018 | loss: 0.25913 - acc: 0.8985 -- iter: 05376/100000
| Adam | epoch: 018 | loss: 0.27802 - acc: 0.8961 -- iter: 05440/100000
| Adam | epoch: 018 | loss: 0.27686 - acc: 0.8956 -- iter: 05504/100000
| Adam | epoch: 018 | loss: 0.27816 - acc: 0.8935 -- iter: 05568/100000
| Adam | epoch: 018 | loss: 0.26775 - acc: 0.8979 -- iter: 05632/100000
| Adam | epoch: 018 | loss: 0.27777 - acc: 0.8956 -- iter: 05696/100000
| Adam | epoch: 018 | loss: 0.29959 - acc: 0.8889 -- iter: 05760/100000
| Adam | epoch: 018 | loss: 0.31738 - acc: 0.8844 -- iter: 05824/100000
| Adam | epoch: 018 | loss: 0.32950 - acc: 0.8834 -- iter: 05888/100000
| Adam | epoch: 018 | loss: 0.33281 - acc: 0.8826 -- iter: 05952/100000
| Adam | epoch: 018 | loss: 0.32407 - acc: 0.8818 -- iter: 06016/100000
| Adam | epoch: 018 | loss: 0.32607 - acc: 0.8733 -- iter: 06080/100000
| Adam | epoch: 018 | loss: 0.33319 - acc: 0.8610 -- iter: 06144/100000
| Adam | epoch: 018 | loss: 0.34985 - acc: 0.8624 -- iter: 06208/100000
| Adam | epoch: 018 | loss: 0.34843 - acc: 0.8637 -- iter: 06272/100000
| Adam | epoch: 018 | loss: 0.34236 - acc: 0.8632 -- iter: 06336/100000
| Adam | epoch: 018 | loss: 0.33824 - acc: 0.8644 -- iter: 06400/100000
| Adam | epoch: 018 | loss: 0.33639 - acc: 0.8639 -- iter: 06464/100000
| Adam | epoch: 018 | loss: 0.33654 - acc: 0.8588 -- iter: 06528/100000
| Adam | epoch: 018 | loss: 0.33445 - acc: 0.8619 -- iter: 06592/100000
| Adam | epoch: 018 | loss: 0.32810 - acc: 0.8664 -- iter: 06656/100000
| Adam | epoch: 018 | loss: 0.33973 - acc: 0.8579 -- iter: 06720/100000
| Adam | epoch: 018 | loss: 0.34215 - acc: 0.8596 -- iter: 06784/100000
| Adam | epoch: 018 | loss: 0.33867 - acc: 0.8658 -- iter: 06848/100000
| Adam | epoch: 018 | loss: 0.34475 - acc: 0.8605 -- iter: 06912/100000
| Adam | epoch: 018 | loss: 0.35707 - acc: 0.8541 -- iter: 06976/100000
| Adam | epoch: 018 | loss: 0.37167 - acc: 0.8468 -- iter: 07040/100000
| Adam | epoch: 018 | loss: 0.36668 - acc: 0.8450 -- iter: 07104/100000
| Adam | epoch: 018 | loss: 0.35133 - acc: 0.8511 -- iter: 07168/100000
| Adam | epoch: 018 | loss: 0.34786 - acc: 0.8535 -- iter: 07232/100000
| Adam | epoch: 018 | loss: 0.34826 - acc: 0.8541 -- iter: 07296/100000
| Adam | epoch: 018 | loss: 0.34729 - acc: 0.8624 -- iter: 07360/100000
| Adam | epoch: 018 | loss: 0.34535 - acc: 0.8652 -- iter: 07424/100000
| Adam | epoch: 018 | loss: 0.33343 - acc: 0.8725 -- iter: 07488/100000
| Adam | epoch: 018 | loss: 0.32047 - acc: 0.8774 -- iter: 07552/100000
| Adam | epoch: 018 | loss: 0.31997 - acc: 0.8772 -- iter: 07616/100000
| Adam | epoch: 018 | loss: 0.32029 - acc: 0.8738 -- iter: 07680/100000
| Adam | epoch: 018 | loss: 0.31408 - acc: 0.8739 -- iter: 07744/100000
| Adam | epoch: 018 | loss: 0.32629 - acc: 0.8631 -- iter: 07808/100000
| Adam | epoch: 018 | loss: 0.32156 - acc: 0.8643 -- iter: 07872/100000
| Adam | epoch: 018 | loss: 0.32036 - acc: 0.8654 -- iter: 07936/100000
| Adam | epoch: 018 | loss: 0.32385 - acc: 0.8632 -- iter: 08000/100000
| Adam | epoch: 018 | loss: 0.32656 - acc: 0.8628 -- iter: 08064/100000
| Adam | epoch: 018 | loss: 0.31718 - acc: 0.8672 -- iter: 08128/100000
| Adam | epoch: 018 | loss: 0.33099 - acc: 0.8601 -- iter: 08192/100000
| Adam | epoch: 018 | loss: 0.31641 - acc: 0.8663 -- iter: 08256/100000
| Adam | epoch: 018 | loss: 0.30206 - acc: 0.8719 -- iter: 08320/100000
| Adam | epoch: 018 | loss: 0.29266 - acc: 0.8800 | val_loss: 4.56127 - val_acc: 0.3657 -- iter: 08384/100000
--0
Training Step: 2801  | total loss: 0
| Adam | epoch: 018 | loss: 0.29479 - acc: 0.8811 -- iter: 08448/100000
| Adam | epoch: 018 | loss: 0.28609 - acc: 0.8883 -- iter: 08512/100000
| Adam | epoch: 018 | loss: 0.28432 - acc: 0.8932 -- iter: 08576/100000
| Adam | epoch: 018 | loss: 0.29302 - acc: 0.8929 -- iter: 08640/100000
| Adam | epoch: 018 | loss: 0.28273 - acc: 0.8958 -- iter: 08704/100000
| Adam | epoch: 018 | loss: 0.28415 - acc: 0.8906 -- iter: 08768/100000
| Adam | epoch: 018 | loss: 0.29391 - acc: 0.8828 -- iter: 08832/100000
| Adam | epoch: 018 | loss: 0.28651 - acc: 0.8805 -- iter: 08896/100000
| Adam | epoch: 018 | loss: 0.29768 - acc: 0.8768 -- iter: 08960/100000
| Adam | epoch: 018 | loss: 0.28717 - acc: 0.8782 -- iter: 09024/100000
| Adam | epoch: 018 | loss: 0.28829 - acc: 0.8841 -- iter: 09088/100000
| Adam | epoch: 018 | loss: 1.29664 - acc: 0.8051 -- iter: 09152/100000
| Adam | epoch: 018 | loss: 1.18922 - acc: 0.8214 -- iter: 09216/100000
| Adam | epoch: 018 | loss: 1.10435 - acc: 0.8299 -- iter: 09280/100000
| Adam | epoch: 018 | loss: 1.02131 - acc: 0.8376 -- iter: 09344/100000
| Adam | epoch: 018 | loss: 0.93956 - acc: 0.8444 -- iter: 09408/100000
| Adam | epoch: 018 | loss: 0.87375 - acc: 0.8490 -- iter: 09472/100000
| Adam | epoch: 018 | loss: 0.81085 - acc: 0.8516 -- iter: 09536/100000
| Adam | epoch: 018 | loss: 0.75029 - acc: 0.8587 -- iter: 09600/100000
| Adam | epoch: 018 | loss: 0.69969 - acc: 0.8540 -- iter: 09664/100000
| Adam | epoch: 018 | loss: 0.64954 - acc: 0.8593 -- iter: 09728/100000
| Adam | epoch: 018 | loss: 0.60284 - acc: 0.8624 -- iter: 09792/100000
| Adam | epoch: 018 | loss: 0.56549 - acc: 0.8652 -- iter: 09856/100000
| Adam | epoch: 018 | loss: 0.53579 - acc: 0.8678 -- iter: 09920/100000
| Adam | epoch: 018 | loss: 0.50825 - acc: 0.8732 -- iter: 09984/100000
| Adam | epoch: 018 | loss: 0.47576 - acc: 0.8796 | val_loss: 3.08630 - val_acc: 0.3671 -- iter: 10000/100000
--0
Training Step: 2827  | total loss: 0
| Adam | epoch: 019 | loss: 0.45151 - acc: 0.8838 -- iter: 00064/100000
| Adam | epoch: 019 | loss: 0.43615 - acc: 0.8814 -- iter: 00128/100000
| Adam | epoch: 019 | loss: 0.41764 - acc: 0.8870 -- iter: 00192/100000
| Adam | epoch: 019 | loss: 0.39721 - acc: 0.8952 -- iter: 00256/100000
| Adam | epoch: 019 | loss: 0.38162 - acc: 0.8978 -- iter: 00320/100000
| Adam | epoch: 019 | loss: 0.37058 - acc: 0.8940 -- iter: 00384/100000
| Adam | epoch: 019 | loss: 0.35707 - acc: 0.8968 -- iter: 00448/100000
| Adam | epoch: 019 | loss: 0.34224 - acc: 0.8993 -- iter: 00512/100000
| Adam | epoch: 019 | loss: 0.34603 - acc: 0.8969 -- iter: 00576/100000
| Adam | epoch: 019 | loss: 0.33712 - acc: 0.8962 -- iter: 00640/100000
| Adam | epoch: 019 | loss: 0.32603 - acc: 0.8926 -- iter: 00704/100000
| Adam | epoch: 019 | loss: 0.32535 - acc: 0.8845 -- iter: 00768/100000
| Adam | epoch: 019 | loss: 0.31359 - acc: 0.8867 -- iter: 00832/100000
| Adam | epoch: 019 | loss: 0.31685 - acc: 0.8887 -- iter: 00896/100000
| Adam | epoch: 019 | loss: 0.31319 - acc: 0.8889 -- iter: 00960/100000
| Adam | epoch: 019 | loss: 0.31781 - acc: 0.8906 -- iter: 01024/100000
| Adam | epoch: 019 | loss: 0.32698 - acc: 0.8859 -- iter: 01088/100000
| Adam | epoch: 019 | loss: 0.31730 - acc: 0.8973 -- iter: 01152/100000
| Adam | epoch: 019 | loss: 0.31155 - acc: 0.9076 -- iter: 01216/100000
| Adam | epoch: 019 | loss: 0.31797 - acc: 0.8981 -- iter: 01280/100000
| Adam | epoch: 019 | loss: 0.32795 - acc: 0.8880 -- iter: 01344/100000
| Adam | epoch: 019 | loss: 0.30712 - acc: 0.8929 -- iter: 01408/100000
| Adam | epoch: 019 | loss: 0.30243 - acc: 0.8927 -- iter: 01472/100000
| Adam | epoch: 019 | loss: 0.30203 - acc: 0.8925 -- iter: 01536/100000
| Adam | epoch: 019 | loss: 0.28563 - acc: 0.8985 -- iter: 01600/100000
| Adam | epoch: 019 | loss: 0.27749 - acc: 0.9040 -- iter: 01664/100000
| Adam | epoch: 019 | loss: 0.29413 - acc: 0.9058 -- iter: 01728/100000
| Adam | epoch: 019 | loss: 0.30705 - acc: 0.8996 -- iter: 01792/100000
| Adam | epoch: 019 | loss: 0.32844 - acc: 0.8956 -- iter: 01856/100000
| Adam | epoch: 019 | loss: 0.32768 - acc: 0.8966 -- iter: 01920/100000
| Adam | epoch: 019 | loss: 0.32921 - acc: 0.8898 -- iter: 01984/100000
| Adam | epoch: 019 | loss: 0.31871 - acc: 0.8899 -- iter: 02048/100000
| Adam | epoch: 019 | loss: 0.31230 - acc: 0.8884 -- iter: 02112/100000
| Adam | epoch: 019 | loss: 0.30868 - acc: 0.8855 -- iter: 02176/100000
| Adam | epoch: 019 | loss: 0.31632 - acc: 0.8782 -- iter: 02240/100000
| Adam | epoch: 019 | loss: 0.32155 - acc: 0.8716 -- iter: 02304/100000
| Adam | epoch: 019 | loss: 0.30526 - acc: 0.8751 -- iter: 02368/100000
| Adam | epoch: 019 | loss: 0.29311 - acc: 0.8813 -- iter: 02432/100000
| Adam | epoch: 019 | loss: 0.29557 - acc: 0.8823 -- iter: 02496/100000
| Adam | epoch: 019 | loss: 0.28625 - acc: 0.8878 -- iter: 02560/100000
| Adam | epoch: 019 | loss: 0.27749 - acc: 0.8912 -- iter: 02624/100000
| Adam | epoch: 019 | loss: 0.29404 - acc: 0.8896 -- iter: 02688/100000
| Adam | epoch: 019 | loss: 0.30690 - acc: 0.8897 -- iter: 02752/100000
| Adam | epoch: 019 | loss: 0.31282 - acc: 0.8898 -- iter: 02816/100000
| Adam | epoch: 019 | loss: 0.31994 - acc: 0.8867 -- iter: 02880/100000
| Adam | epoch: 019 | loss: 0.30806 - acc: 0.8965 -- iter: 02944/100000
| Adam | epoch: 019 | loss: 0.30276 - acc: 0.8959 -- iter: 03008/100000
| Adam | epoch: 019 | loss: 0.30479 - acc: 0.8938 -- iter: 03072/100000
| Adam | epoch: 019 | loss: 0.29780 - acc: 0.8966 -- iter: 03136/100000
| Adam | epoch: 019 | loss: 0.29112 - acc: 0.8945 -- iter: 03200/100000
| Adam | epoch: 019 | loss: 0.28025 - acc: 0.8941 -- iter: 03264/100000
| Adam | epoch: 019 | loss: 0.27379 - acc: 0.8906 -- iter: 03328/100000
| Adam | epoch: 019 | loss: 0.28508 - acc: 0.8797 -- iter: 03392/100000
| Adam | epoch: 019 | loss: 0.28377 - acc: 0.8808 -- iter: 03456/100000
| Adam | epoch: 019 | loss: 0.27516 - acc: 0.8911 -- iter: 03520/100000
| Adam | epoch: 019 | loss: 0.28061 - acc: 0.9005 -- iter: 03584/100000
| Adam | epoch: 019 | loss: 0.28084 - acc: 0.9010 -- iter: 03648/100000
| Adam | epoch: 019 | loss: 0.27728 - acc: 0.9047 -- iter: 03712/100000
| Adam | epoch: 019 | loss: 0.27833 - acc: 0.9064 -- iter: 03776/100000
| Adam | epoch: 019 | loss: 0.27333 - acc: 0.9079 -- iter: 03840/100000
| Adam | epoch: 019 | loss: 0.28261 - acc: 0.8984 -- iter: 03904/100000
| Adam | epoch: 019 | loss: 0.27754 - acc: 0.8976 -- iter: 03968/100000
| Adam | epoch: 019 | loss: 0.28624 - acc: 0.8844 -- iter: 04032/100000
| Adam | epoch: 019 | loss: 0.28596 - acc: 0.8804 -- iter: 04096/100000
| Adam | epoch: 019 | loss: 0.29193 - acc: 0.8783 -- iter: 04160/100000
| Adam | epoch: 019 | loss: 0.27528 - acc: 0.8857 -- iter: 04224/100000
| Adam | epoch: 019 | loss: 0.28323 - acc: 0.8862 -- iter: 04288/100000
| Adam | epoch: 019 | loss: 0.29212 - acc: 0.8898 -- iter: 04352/100000
| Adam | epoch: 019 | loss: 0.28920 - acc: 0.8946 -- iter: 04416/100000
| Adam | epoch: 019 | loss: 0.29233 - acc: 0.8957 -- iter: 04480/100000
| Adam | epoch: 019 | loss: 0.30498 - acc: 0.8952 -- iter: 04544/100000
| Adam | epoch: 019 | loss: 0.28975 - acc: 0.8979 -- iter: 04608/100000
| Adam | epoch: 019 | loss: 0.28605 - acc: 0.8987 -- iter: 04672/100000
| Adam | epoch: 019 | loss: 0.28337 - acc: 0.8979 | val_loss: 4.47186 - val_acc: 0.3700 -- iter: 04736/100000
--0
Training Step: 2901  | total loss: 0
| Adam | epoch: 019 | loss: 0.27462 - acc: 0.8972 -- iter: 04800/100000
| Adam | epoch: 019 | loss: 0.27093 - acc: 0.8965 -- iter: 04864/100000
| Adam | epoch: 019 | loss: 0.28068 - acc: 0.8866 -- iter: 04928/100000
| Adam | epoch: 019 | loss: 0.27675 - acc: 0.8870 -- iter: 04992/100000
| Adam | epoch: 019 | loss: 0.27320 - acc: 0.8905 -- iter: 05056/100000
| Adam | epoch: 019 | loss: 0.26862 - acc: 0.8952 -- iter: 05120/100000
| Adam | epoch: 019 | loss: 0.26252 - acc: 0.8994 -- iter: 05184/100000
| Adam | epoch: 019 | loss: 0.25615 - acc: 0.9016 -- iter: 05248/100000
| Adam | epoch: 019 | loss: 0.25382 - acc: 0.9037 -- iter: 05312/100000
| Adam | epoch: 019 | loss: 0.24865 - acc: 0.9055 -- iter: 05376/100000
| Adam | epoch: 019 | loss: 0.24717 - acc: 0.9024 -- iter: 05440/100000
| Adam | epoch: 019 | loss: 0.24459 - acc: 0.9028 -- iter: 05504/100000
| Adam | epoch: 019 | loss: 0.24108 - acc: 0.9016 -- iter: 05568/100000
